geoid,st,cnty,state,county,All Renter Households,All Cost-Burdened Renter Households,% All Renter Households Cost-Burdened,All Severely Cost-Burdened Renter Households,% All Renter Households Severely Cost-Burdened,ELI Renter Households,ELI Cost-Burdened Renter Households,% ELI Renter Households Cost-Burdened,ELI Severely Cost-Burdened Renter Households,% ELI Renter Households Severely Cost-Burdened,VLI Renter Households,VLI Cost-Burdened Renter Households,% VLI Renter Households Cost-Burdened,VLI Severely Cost-Burdened Renter Households,% VLI Renter Households Severely Cost-Burdened,LI Renter Households,LI Cost-Burdened Renter Households,% LI Renter Households Cost-Burdened,LI Severely Cost-Burdened Renter Households,% LI Renter Households Severely Cost-Burdened,NLI Renter Households,NLI Cost-Burdened Renter Households,% NLI Renter Households Cost-Burdened,NLI Severely Cost-Burdened Renter Households,% NLI Renter Households Severely Cost-Burdened,Renter Households At or Below 30% HAMFI (ELI),Units Affordable At or Below 30% HAMFI (ELI),Deficit or Surplus of Units Affordable At or Below 30% HAMFI (ELI),Affordable Units per 100 Households At or Below 30% HAMFI (ELI),Affordable and Available Units At or Below 30% HAMFI (ELI),Deficit or Surplus of Units Affordable and Available At or Below 30% HAMFI (ELI),Affordable and Available Units per 100 Households At or Below 30% HAMFI (ELI),Renter Households At or Below 50% HAMFI (VLI),Units Affordable At or Below 50% HAMFI (VLI),Deficit or Surplus of Units Affordable At or Below 50% HAMFI (VLI),Affordable Units per 100 Households At or Below 50% HAMFI (VLI),Affordable and Available Units At or Below 50% HAMFI (VLI),Deficit or Surplus of Units Affordable and Available At or Below 50% HAMFI (VLI),Affordable and Available Units per 100 Households At or Below 50% HAMFI (VLI),Renter Households At or Below 80% HAMFI (LI),Units Affordable to LI Renter Households,Deficit or Surplus of Units Affordable to LI Renter Households,Units Affordable to LI Renter Households per 100 LI Renter Households,Units Affordable and Available to LI Renter Households,Deficit or Surplus of Units Affordable and Available to LI Renter Households,Units Affordable and Available to LI Renter Households per 100 LI Renter Households,FMR_0BR,FMR_1BR,FMR_2BR,FMR_3BR,FMR_4BR,state_clean,2020 Weighted RS Means Index,Ratio of State Costs to National Avg. of State Avgs.
0500000US17181,17,181,Illinois,Union County,1440,564,0.391666667,264,0.183333333,575,345,0.6,215,0.373913043,215,109,0.506976744,4,0.018604651,235,90,0.382978723,45,0.191489362,415,20,0.048192771,0,0.0,575,680,105,1.182608696,450,-125,78.26086957,790,1325,535,167.721519,850,60,107.5949367,1025,1475,450,143.902439,1065,40,103.902439,,,,,,illinois,1.166,1.237
0500000US17183,17,183,Illinois,Vermilion County,8690,3185,0.366513234,1850,0.212888377,2410,1785,0.7406639,1410,0.585062241,1755,980,0.558404558,360,0.205128205,1995,365,0.182957393,45,0.022556391,2525,55,0.021782178,35,0.013861386,2410,2335,-75,0.968879668,1410,-1000,58.50622407,4165,6955,2790,166.9867947,4170,5,100.120048,6160,9415,3255,152.8409091,6995,835,113.5551948,,,,,,illinois,1.166,1.237
0500000US17185,17,185,Illinois,Wabash County,975,324,0.332307692,225,0.230769231,300,175,0.583333333,150,0.5,190,135,0.710526316,75,0.394736842,300,10,0.033333333,0,0.0,190,4,0.021052632,0,0.0,300,305,5,1.016666667,145,-155,48.33333333,490,680,190,138.7755102,340,-150,69.3877551,790,860,70,108.8607595,675,-115,85.44303797,,,,,,illinois,1.166,1.237
0500000US17187,17,187,Illinois,Warren County,1575,458,0.290793651,203,0.128888889,355,269,0.757746479,189,0.532394366,230,145,0.630434783,10,0.043478261,470,19,0.040425532,4,0.008510638,520,25,0.048076923,0,0.0,355,405,50,1.14084507,205,-150,57.74647887,585,1345,760,229.9145299,630,45,107.6923077,1055,1620,565,153.5545024,1160,105,109.9526066,,,,,,illinois,1.166,1.237
0500000US17189,17,189,Illinois,Washington County,1035,291,0.28115942,93,0.089855072,195,134,0.687179487,89,0.456410256,250,149,0.596,4,0.016,225,4,0.017777778,0,0.0,365,4,0.010958904,0,0.0,195,410,215,2.102564103,105,-90,53.84615385,445,855,410,192.1348315,385,-60,86.51685393,670,1010,340,150.7462687,665,-5,99.25373134,729.0,818.0,983.0,1292.0,1314.0,illinois,1.166,1.237
0500000US17191,17,191,Illinois,Wayne County,1515,494,0.326072607,220,0.145214521,380,285,0.75,185,0.486842105,490,190,0.387755102,35,0.071428571,280,15,0.053571429,0,0.0,365,4,0.010958904,0,0.0,380,560,180,1.473684211,220,-160,57.89473684,870,1255,385,144.2528736,800,-70,91.95402299,1150,1435,285,124.7826087,1075,-75,93.47826087,,,,,,illinois,1.166,1.237
0500000US17193,17,193,Illinois,White County,1320,360,0.272727273,230,0.174242424,365,300,0.821917808,220,0.602739726,285,40,0.140350877,10,0.035087719,235,20,0.085106383,0,0.0,430,0,0.0,0,0.0,365,465,100,1.273972603,225,-140,61.64383562,650,1115,465,171.5384615,680,30,104.6153846,885,1380,495,155.9322034,955,70,107.9096045,,,,,,illinois,1.166,1.237
0500000US17195,17,195,Illinois,Whiteside County,5960,2524,0.423489933,1189,0.199496644,1480,1330,0.898648649,965,0.652027027,1075,785,0.730232558,175,0.162790698,1380,300,0.217391304,35,0.025362319,2030,109,0.053694581,14,0.006896552,1480,1060,-420,0.716216216,455,-1025,30.74324324,2555,4485,1930,175.5381605,2280,-275,89.23679061,3935,5950,2015,151.2071156,4085,150,103.8119441,,,,,,illinois,1.166,1.237
0500000US17197,17,197,Illinois,Will County,43390,20395,0.47003918,10660,0.245678728,10205,8915,0.873591377,7770,0.761391475,8315,6785,0.815995189,2465,0.296452195,9850,3680,0.373604061,300,0.030456853,15020,1015,0.067576565,125,0.008322237,10205,5980,-4225,0.585987261,3175,-7030,31.1121999,18520,19415,895,104.8326134,11035,-7485,59.58423326,28370,38760,10390,136.6231935,27540,-830,97.07437434,,,,,,illinois,1.166,1.237
0500000US17199,17,199,Illinois,Williamson County,7940,3350,0.421914358,1450,0.182619647,2130,1475,0.692488263,1170,0.549295775,1610,1025,0.636645963,215,0.133540373,1565,635,0.405750799,0,0.0,2630,215,0.081749049,65,0.024714829,2130,2205,75,1.035211268,1220,-910,57.27699531,3740,5520,1780,147.5935829,3515,-225,93.98395722,5305,8270,2965,155.8906692,5900,595,111.2158341,,,,,,illinois,1.166,1.237
0500000US17201,17,201,Illinois,Winnebago County,39380,17770,0.451244286,9835,0.249746064,10365,8875,0.856246985,7785,0.751085384,7360,5635,0.765625,1695,0.230298913,8140,2650,0.325552826,260,0.031941032,13515,610,0.045135035,95,0.007029227,10365,5460,-4905,0.526772793,3045,-7320,29.37771346,17725,20370,2645,114.922426,12420,-5305,70.07052186,25865,37155,11290,143.6497197,26305,440,101.7011405,,,,,,illinois,1.166,1.237
0500000US17203,17,203,Illinois,Woodford County,2755,1108,0.402177858,419,0.152087114,540,510,0.944444444,335,0.62037037,590,485,0.822033898,80,0.13559322,590,109,0.184745763,4,0.006779661,1035,4,0.003864734,0,0.0,540,515,-25,0.953703704,160,-380,29.62962963,1130,1815,685,160.619469,870,-260,76.99115044,1720,2840,1120,165.1162791,1820,100,105.8139535,,,,,,illinois,1.166,1.237
0500000US18001,18,1,Indiana,Adams County,2400,690,0.2875,265,0.110416667,410,265,0.646341463,195,0.475609756,530,335,0.632075472,70,0.132075472,655,65,0.099236641,0,0.0,805,25,0.031055901,0,0.0,410,470,60,1.146341463,260,-150,63.41463415,940,1795,855,190.9574468,710,-230,75.53191489,1595,2325,730,145.7680251,1550,-45,97.17868339,,,,,,indiana,0.918,0.974
0500000US18003,18,3,Indiana,Allen County,45900,18495,0.402941176,9505,0.20708061,9875,8805,0.89164557,7410,0.750379747,8695,6290,0.723404255,1790,0.20586544,10610,2970,0.279924599,255,0.02403393,16720,430,0.025717703,50,0.002990431,9875,5360,-4515,0.54278481,2830,-7045,28.65822785,18570,25900,7330,139.4722671,14510,-4060,78.13677975,29180,45385,16205,155.5346127,30745,1565,105.3632625,,,,,,indiana,0.918,0.974
0500000US18005,18,5,Indiana,Bartholomew County,9560,3180,0.332635983,1670,0.174686192,1930,1460,0.756476684,1185,0.613989637,1585,1145,0.722397476,385,0.242902208,1690,470,0.278106509,85,0.050295858,4355,105,0.024110218,15,0.003444317,1930,1695,-235,0.878238342,1035,-895,53.62694301,3515,4655,1140,132.4324324,2595,-920,73.82645804,5205,9250,4045,177.7137368,5415,210,104.0345821,,,,,,indiana,0.918,0.974
0500000US18007,18,7,Indiana,Benton County,835,345,0.413173653,185,0.221556886,225,210,0.933333333,170,0.755555556,215,90,0.418604651,15,0.069767442,185,45,0.243243243,0,0.0,210,0,0.0,0,0.0,225,240,15,1.066666667,60,-165,26.66666667,440,660,220,150.0,385,-55,87.5,625,875,250,140.0,665,40,106.4,,,,,,indiana,0.918,0.974
0500000US18009,18,9,Indiana,Blackford County,1195,635,0.531380753,340,0.284518828,495,455,0.919191919,295,0.595959596,240,155,0.645833333,45,0.1875,235,25,0.106382979,0,0.0,230,0,0.0,0,0.0,495,490,-5,0.98989899,380,-115,76.76767677,735,1120,385,152.3809524,805,70,109.5238095,970,1345,375,138.6597938,1125,155,115.9793814,,,,,,indiana,0.918,0.974
0500000US18011,18,11,Indiana,Boone County,5390,2010,0.372912801,845,0.1567718,1050,805,0.766666667,610,0.580952381,750,665,0.886666667,130,0.173333333,1125,375,0.333333333,90,0.08,2460,165,0.067073171,15,0.006097561,1050,725,-325,0.69047619,550,-500,52.38095238,1800,2400,600,133.3333333,1315,-485,73.05555556,2925,4635,1710,158.4615385,2885,-40,98.63247863,,,,,,indiana,0.918,0.974
0500000US18013,18,13,Indiana,Brown County,885,495,0.559322034,230,0.259887006,315,280,0.888888889,215,0.682539683,185,140,0.756756757,15,0.081081081,240,75,0.3125,0,0.0,145,0,0.0,0,0.0,315,120,-195,0.380952381,65,-250,20.63492063,500,590,90,118.0,375,-125,75.0,740,875,135,118.2432432,745,5,100.6756757,,,,,,indiana,0.918,0.974
0500000US18015,18,15,Indiana,Carroll County,1545,367,0.237540453,168,0.108737864,155,129,0.832258065,114,0.735483871,250,160,0.64,50,0.2,480,74,0.154166667,4,0.008333333,660,4,0.006060606,0,0.0,155,265,110,1.709677419,65,-90,41.93548387,405,1120,715,276.5432099,465,60,114.8148148,885,1630,745,184.180791,1005,120,113.559322,,,,,,indiana,0.918,0.974
0500000US18017,18,17,Indiana,Cass County,3845,1155,0.300390117,670,0.174252276,790,645,0.816455696,520,0.658227848,875,430,0.491428571,140,0.16,800,55,0.06875,0,0.0,1380,25,0.018115942,10,0.007246377,790,875,85,1.107594937,240,-550,30.37974684,1665,2985,1320,179.2792793,1435,-230,86.18618619,2465,3725,1260,151.1156187,2410,-55,97.76876268,,,,,,indiana,0.918,0.974
0500000US18019,18,19,Indiana,Clark County,12220,5384,0.440589198,2370,0.193944354,2970,2350,0.791245791,1820,0.612794613,2335,1810,0.7751606,410,0.175588865,2945,1120,0.380305603,40,0.013582343,3965,104,0.026229508,100,0.025220681,2970,2250,-720,0.757575758,1420,-1550,47.81144781,5305,6895,1590,129.9717248,4205,-1100,79.26484449,8250,12845,4595,155.6969697,9140,890,110.7878788,,,,,,indiana,0.918,0.974
0500000US18021,18,21,Indiana,Clay County,2300,739,0.321304348,315,0.136956522,405,300,0.740740741,225,0.555555556,435,265,0.609195402,40,0.091954023,665,120,0.180451128,0,0.0,795,54,0.067924528,50,0.062893082,405,410,5,1.012345679,185,-220,45.67901235,840,1465,625,174.4047619,655,-185,77.97619048,1505,2130,625,141.5282392,1455,-50,96.67774086,576.0,591.0,776.0,1024.0,1027.0,indiana,0.918,0.974
0500000US18023,18,23,Indiana,Clinton County,3375,1430,0.423703704,555,0.164444444,635,580,0.913385827,475,0.748031496,655,550,0.839694656,80,0.122137405,935,300,0.320855615,0,0.0,1150,0,0.0,0,0.0,635,370,-265,0.582677165,145,-490,22.83464567,1290,1945,655,150.7751938,965,-325,74.80620155,2225,3500,1275,157.3033708,2370,145,106.5168539,,,,,,indiana,0.918,0.974
0500000US18025,18,25,Indiana,Crawford County,750,379,0.505333333,240,0.32,335,244,0.728358209,240,0.71641791,100,40,0.4,0,0.0,160,95,0.59375,0,0.0,150,0,0.0,0,0.0,335,344,9,1.026865672,234,-101,69.85074627,435,574,139,131.954023,394,-41,90.57471264,595,674,79,113.2773109,524,-71,88.06722689,,,,,,indiana,0.918,0.974
0500000US18027,18,27,Indiana,Daviess County,3525,1285,0.364539007,560,0.158865248,705,520,0.737588652,465,0.659574468,725,350,0.482758621,65,0.089655172,955,365,0.382198953,15,0.015706806,1145,50,0.043668122,15,0.013100437,705,1085,380,1.539007092,380,-325,53.90070922,1430,2475,1045,173.0769231,1250,-180,87.41258741,2385,3364,979,141.048218,2294,-91,96.18448637,,,,,,indiana,0.918,0.974
0500000US18029,18,29,Indiana,Dearborn County,3335,1470,0.44077961,830,0.248875562,1340,1075,0.802238806,780,0.582089552,720,310,0.430555556,50,0.069444444,590,65,0.110169492,0,0.0,685,20,0.02919708,0,0.0,1340,965,-375,0.720149254,575,-765,42.91044776,2060,2895,835,140.5339806,2000,-60,97.08737864,2650,3329,679,125.6226415,2664,14,100.5283019,,,,,,indiana,0.918,0.974
0500000US18031,18,31,Indiana,Decatur County,2900,650,0.224137931,405,0.139655172,565,395,0.699115044,375,0.663716814,250,95,0.38,30,0.12,740,160,0.216216216,0,0.0,1345,0,0.0,0,0.0,565,565,0,1.0,245,-320,43.36283186,815,1670,855,204.9079755,580,-235,71.16564417,1555,2800,1245,180.0643087,1555,0,100.0,,,,,,indiana,0.918,0.974
0500000US18033,18,33,Indiana,DeKalb County,3210,985,0.306853583,500,0.15576324,605,465,0.768595041,385,0.636363636,540,345,0.638888889,85,0.157407407,1000,145,0.145,15,0.015,1065,30,0.028169014,15,0.014084507,605,605,0,1.0,275,-330,45.45454545,1145,2445,1300,213.5371179,1095,-50,95.63318777,2145,3365,1220,156.8764569,2365,220,110.2564103,576.0,591.0,776.0,992.0,1302.0,indiana,0.918,0.974
0500000US18035,18,35,Indiana,Delaware County,15990,7535,0.47123202,4780,0.298936836,5095,4345,0.85279686,3840,0.753680079,3455,2370,0.685962373,845,0.244573082,3230,725,0.224458204,75,0.023219814,4215,95,0.022538553,20,0.004744958,5095,3285,-1810,0.644749755,1650,-3445,32.38469087,8550,9765,1215,114.2105263,6140,-2410,71.8128655,11780,15750,3970,133.7011885,11880,100,100.8488964,,,,,,indiana,0.918,0.974
0500000US18037,18,37,Indiana,Dubois County,3800,1245,0.327631579,705,0.185526316,990,825,0.833333333,670,0.676767677,630,275,0.436507937,35,0.055555556,960,125,0.130208333,0,0.0,1220,20,0.016393443,0,0.0,990,765,-225,0.772727273,240,-750,24.24242424,1620,2900,1280,179.0123457,1405,-215,86.72839506,2580,3855,1275,149.4186047,2640,60,102.3255814,,,,,,indiana,0.918,0.974
0500000US18039,18,39,Indiana,Elkhart County,20310,8570,0.421959626,4630,0.227966519,4470,3880,0.868008949,3420,0.765100671,3630,2840,0.782369146,1055,0.290633609,4630,1695,0.366090713,145,0.031317495,7580,155,0.020448549,10,0.001319261,4470,2880,-1590,0.644295302,1460,-3010,32.66219239,8100,9980,1880,123.2098765,5800,-2300,71.60493827,12730,21135,8405,166.0251375,14050,1320,110.3692066,,,,,,indiana,0.918,0.974
0500000US18041,18,41,Indiana,Fayette County,3030,1400,0.462046205,770,0.254125413,800,720,0.9,620,0.775,760,580,0.763157895,150,0.197368421,640,100,0.15625,0,0.0,825,0,0.0,0,0.0,800,415,-385,0.51875,190,-610,23.75,1560,2195,635,140.7051282,1255,-305,80.44871795,2200,3040,840,138.1818182,2255,55,102.5,576.0,671.0,776.0,1079.0,1157.0,indiana,0.918,0.974
0500000US18043,18,43,Indiana,Floyd County,7745,3314,0.427888961,1624,0.209683667,2190,1705,0.778538813,1385,0.632420091,1265,910,0.719367589,235,0.185770751,1960,630,0.321428571,0,0.0,2330,69,0.029613734,4,0.001716738,2190,1450,-740,0.662100457,970,-1220,44.29223744,3455,4950,1495,143.2706223,3140,-315,90.88277858,5415,8305,2890,153.3702678,6070,655,112.0960295,,,,,,indiana,0.918,0.974
0500000US18045,18,45,Indiana,Fountain County,1730,495,0.286127168,190,0.10982659,335,220,0.656716418,170,0.507462687,440,210,0.477272727,20,0.045454545,275,65,0.236363636,0,0.0,685,0,0.0,0,0.0,335,415,80,1.23880597,180,-155,53.73134328,775,1310,535,169.0322581,700,-75,90.32258065,1050,1770,720,168.5714286,1085,35,103.3333333,,,,,,indiana,0.918,0.974
0500000US18047,18,47,Indiana,Franklin County,1640,398,0.242682927,168,0.102439024,265,204,0.769811321,164,0.618867925,385,114,0.296103896,4,0.01038961,320,80,0.25,0,0.0,670,0,0.0,0,0.0,265,610,345,2.301886792,185,-80,69.81132075,650,1370,720,210.7692308,615,-35,94.61538462,970,1710,740,176.2886598,1045,75,107.7319588,576.0,704.0,776.0,976.0,1071.0,indiana,0.918,0.974
0500000US18049,18,49,Indiana,Fulton County,1835,730,0.397820163,395,0.215258856,455,395,0.868131868,300,0.659340659,310,150,0.483870968,25,0.080645161,510,150,0.294117647,35,0.068627451,550,35,0.063636364,35,0.063636364,455,345,-110,0.758241758,140,-315,30.76923077,765,1400,635,183.0065359,705,-60,92.15686275,1275,1800,525,141.1764706,1285,10,100.7843137,,,,,,indiana,0.918,0.974
0500000US18051,18,51,Indiana,Gibson County,3175,915,0.288188976,445,0.14015748,665,465,0.69924812,335,0.503759398,480,360,0.75,90,0.1875,750,70,0.093333333,20,0.026666667,1275,20,0.015686275,0,0.0,665,710,45,1.067669173,420,-245,63.15789474,1145,2380,1235,207.860262,1155,10,100.8733624,1895,3360,1465,177.3087071,2115,220,111.6094987,,,,,,indiana,0.918,0.974
0500000US18053,18,53,Indiana,Grant County,7540,3110,0.412466844,1740,0.230769231,2075,1735,0.836144578,1545,0.744578313,1445,1040,0.719723183,165,0.114186851,1640,310,0.18902439,15,0.009146341,2385,25,0.01048218,15,0.006289308,2075,1845,-230,0.889156627,990,-1085,47.71084337,3520,5585,2065,158.6647727,3075,-445,87.35795455,5160,7840,2680,151.9379845,5555,395,107.6550388,,,,,,indiana,0.918,0.974
0500000US18055,18,55,Indiana,Greene County,2925,1004,0.343247863,415,0.141880342,575,460,0.8,370,0.643478261,765,360,0.470588235,45,0.058823529,705,180,0.255319149,0,0.0,880,4,0.004545455,0,0.0,575,965,390,1.67826087,330,-245,57.39130435,1340,2230,890,166.4179104,1220,-120,91.04477612,2045,2910,865,142.2982885,2055,10,100.4889976,863.0,869.0,1140.0,1367.0,1509.0,indiana,0.918,0.974
0500000US18057,18,57,Indiana,Hamilton County,29625,10330,0.348691983,4225,0.142616034,3125,2875,0.92,2655,0.8496,3090,2575,0.833333333,990,0.32038835,6755,3810,0.564026647,320,0.047372317,16655,1070,0.064244971,260,0.015610928,3125,1660,-1465,0.5312,680,-2445,21.76,6215,5625,-590,90.50683829,2735,-3480,44.00643604,12970,24600,11630,189.6684657,12925,-45,99.65304549,,,,,,indiana,0.918,0.974
0500000US18059,18,59,Indiana,Hancock County,6125,2235,0.364897959,725,0.118367347,690,590,0.855072464,450,0.652173913,1150,920,0.8,230,0.2,1650,660,0.4,25,0.015151515,2635,65,0.024667932,20,0.007590133,690,545,-145,0.789855072,185,-505,26.8115942,1840,2990,1150,162.5,1285,-555,69.83695652,3490,5855,2365,167.765043,3350,-140,95.98853868,,,,,,indiana,0.918,0.974
0500000US18061,18,61,Indiana,Harrison County,2455,785,0.319755601,340,0.138492872,540,330,0.611111111,255,0.472222222,570,305,0.535087719,70,0.122807018,580,135,0.232758621,0,0.0,765,15,0.019607843,15,0.019607843,540,919,379,1.701851852,364,-176,67.40740741,1110,2029,919,182.7927928,1074,-36,96.75675676,1690,2609,919,154.3786982,1874,184,110.887574,,,,,,indiana,0.918,0.974
0500000US18063,18,63,Indiana,Hendricks County,13780,5315,0.385703919,2225,0.161465893,2230,1960,0.878923767,1635,0.733183857,1640,1345,0.820121951,390,0.237804878,3265,1495,0.457886677,125,0.038284839,6645,515,0.077501881,75,0.011286682,2230,1090,-1140,0.488789238,550,-1680,24.66367713,3870,4580,710,118.3462532,2115,-1755,54.65116279,7135,12650,5515,177.2950245,6850,-285,96.00560617,,,,,,indiana,0.918,0.974
0500000US18065,18,65,Indiana,Henry County,4510,1790,0.396895787,805,0.178492239,1010,870,0.861386139,700,0.693069307,1005,625,0.621890547,105,0.104477612,900,295,0.327777778,0,0.0,1595,0,0.0,0,0.0,1010,895,-115,0.886138614,375,-635,37.12871287,2015,3225,1210,160.0496278,1890,-125,93.79652605,2915,4655,1740,159.6912521,3175,260,108.9193825,665.0,669.0,878.0,1078.0,1217.0,indiana,0.918,0.974
0500000US18067,18,67,Indiana,Howard County,9560,3570,0.373430962,2220,0.232217573,2180,1985,0.910550459,1785,0.818807339,1660,1085,0.653614458,370,0.222891566,2275,465,0.204395604,40,0.017582418,3445,35,0.010159652,25,0.007256894,2180,1375,-805,0.630733945,590,-1590,27.06422018,3840,5775,1935,150.390625,3180,-660,82.8125,6115,10030,3915,164.0228945,6750,635,110.3843009,,,,,,indiana,0.918,0.974
0500000US18069,18,69,Indiana,Huntington County,3620,1300,0.359116022,550,0.151933702,770,635,0.824675325,490,0.636363636,635,470,0.74015748,60,0.094488189,690,185,0.268115942,0,0.0,1525,10,0.006557377,0,0.0,770,670,-100,0.87012987,270,-500,35.06493506,1405,2555,1150,181.8505338,1185,-220,84.34163701,2095,3655,1560,174.4630072,2165,70,103.3412888,,,,,,indiana,0.918,0.974
0500000US18071,18,71,Indiana,Jackson County,4875,1870,0.383589744,975,0.2,1075,915,0.851162791,765,0.711627907,775,415,0.535483871,155,0.2,1080,490,0.453703704,55,0.050925926,1945,50,0.025706941,0,0.0,1075,854,-221,0.794418605,324,-751,30.13953488,1850,2444,594,132.1081081,1294,-556,69.94594595,2930,4409,1479,150.4778157,2709,-221,92.45733788,576.0,643.0,776.0,1004.0,1234.0,indiana,0.918,0.974
0500000US18073,18,73,Indiana,Jasper County,2595,955,0.368015414,420,0.161849711,495,475,0.95959596,390,0.787878788,535,390,0.728971963,30,0.056074766,650,90,0.138461538,0,0.0,915,0,0.0,0,0.0,495,470,-25,0.949494949,195,-300,39.39393939,1030,1685,655,163.592233,880,-150,85.4368932,1680,2580,900,153.5714286,1660,-20,98.80952381,,,,,,indiana,0.918,0.974
0500000US18075,18,75,Indiana,Jay County,2035,610,0.2997543,345,0.16953317,455,320,0.703296703,265,0.582417582,355,245,0.690140845,80,0.225352113,455,20,0.043956044,0,0.0,765,25,0.032679739,0,0.0,455,600,145,1.318681319,180,-275,39.56043956,810,1640,830,202.4691358,710,-100,87.65432099,1265,2080,815,164.4268775,1345,80,106.3241107,,,,,,indiana,0.918,0.974
0500000US18077,18,77,Indiana,Jefferson County,3825,1425,0.37254902,620,0.162091503,1010,605,0.599009901,485,0.48019802,630,465,0.738095238,75,0.119047619,885,320,0.361581921,60,0.06779661,1300,35,0.026923077,0,0.0,1010,915,-95,0.905940594,485,-525,48.01980198,1640,2535,895,154.5731707,1515,-125,92.37804878,2525,3875,1350,153.4653465,2610,85,103.3663366,1024.0,1155.0,1266.0,1583.0,1801.0,indiana,0.918,0.974
0500000US18079,18,79,Indiana,Jennings County,1965,595,0.302798982,345,0.175572519,515,385,0.747572816,310,0.601941748,340,180,0.529411765,35,0.102941176,315,15,0.047619048,0,0.0,795,15,0.018867925,0,0.0,515,525,10,1.019417476,235,-280,45.63106796,855,1245,390,145.6140351,675,-180,78.94736842,1170,2035,865,173.9316239,1250,80,106.8376068,,,,,,indiana,0.918,0.974
0500000US18081,18,81,Indiana,Johnson County,15705,5785,0.368354027,3020,0.192295447,2775,2510,0.904504505,2080,0.74954955,2710,2100,0.774907749,805,0.29704797,3550,1070,0.301408451,110,0.030985915,6665,105,0.015753938,25,0.003750938,2775,1320,-1455,0.475675676,570,-2205,20.54054054,5485,6565,1080,119.6900638,3515,-1970,64.08386509,9035,15235,6200,168.6220255,9070,35,100.3873824,,,,,,indiana,0.918,0.974
0500000US18083,18,83,Indiana,Knox County,5380,2065,0.383828996,1110,0.206319703,1540,1295,0.840909091,1000,0.649350649,1020,555,0.544117647,95,0.093137255,1260,185,0.146825397,0,0.0,1560,30,0.019230769,15,0.009615385,1540,1550,10,1.006493506,690,-850,44.80519481,2560,3695,1135,144.3359375,1965,-595,76.7578125,3820,5410,1590,141.6230366,4005,185,104.8429319,,,,,,indiana,0.918,0.974
0500000US18085,18,85,Indiana,Kosciusko County,7525,2705,0.359468439,1160,0.154152824,1165,1000,0.858369099,805,0.690987124,1235,910,0.736842105,315,0.255060729,1985,795,0.400503778,40,0.020151134,3140,0,0.0,0,0.0,1165,1205,40,1.034334764,400,-765,34.33476395,2400,4240,1840,176.6666667,1855,-545,77.29166667,4385,7430,3045,169.4412771,4470,85,101.9384265,,,,,,indiana,0.918,0.974
0500000US18087,18,87,Indiana,LaGrange County,2075,403,0.194216867,209,0.100722892,355,230,0.647887324,175,0.492957746,260,125,0.480769231,30,0.115384615,580,44,0.075862069,4,0.006896552,875,4,0.004571429,0,0.0,355,670,315,1.887323944,270,-85,76.05633803,615,1825,1210,296.7479675,665,50,108.1300813,1195,2175,980,182.0083682,1320,125,110.460251,,,,,,indiana,0.918,0.974
0500000US18089,18,89,Indiana,Lake County,55800,27140,0.486379928,15605,0.279659498,15965,13540,0.84810523,11965,0.749451926,11005,8330,0.756928669,2970,0.269877328,12570,4525,0.359984089,635,0.050517104,16260,745,0.045817958,35,0.002152522,15965,9860,-6105,0.617601002,5525,-10440,34.60695271,26970,28085,1115,104.1342232,17075,-9895,63.31108639,39540,53400,13860,135.0531108,39595,55,100.1390996,,,,,,indiana,0.918,0.974
0500000US18091,18,91,Indiana,LaPorte County,11490,4910,0.427328111,2335,0.203220191,2615,2160,0.826003824,1730,0.661567878,2345,1725,0.735607676,505,0.215351812,2560,925,0.361328125,85,0.033203125,3970,100,0.025188917,15,0.003778338,2615,1965,-650,0.751434034,880,-1735,33.65200765,4960,6480,1520,130.6451613,3585,-1375,72.27822581,7520,11005,3485,146.3430851,7465,-55,99.26861702,,,,,,indiana,0.918,0.974
0500000US18093,18,93,Indiana,Lawrence County,3740,1319,0.352673797,729,0.194919786,1000,750,0.75,525,0.525,800,385,0.48125,200,0.25,805,180,0.223602484,0,0.0,1135,4,0.003524229,4,0.003524229,1000,1080,80,1.08,480,-520,48.0,1800,2865,1065,159.1666667,1610,-190,89.44444444,2605,3790,1185,145.4894434,2710,105,104.0307102,755.0,776.0,961.0,1262.0,1550.0,indiana,0.918,0.974
0500000US18095,18,95,Indiana,Madison County,15820,7590,0.47977244,4605,0.291087231,4445,4095,0.921259843,3630,0.816647919,3040,2290,0.753289474,900,0.296052632,3320,1115,0.335843373,60,0.018072289,5015,90,0.017946162,15,0.002991027,4445,2195,-2250,0.493813273,995,-3450,22.38470191,7485,8250,765,110.2204409,4840,-2645,64.66265865,10805,15760,4955,145.8583989,11130,325,103.0078667,1030.0,1136.0,1310.0,1690.0,2109.0,indiana,0.918,0.974
0500000US18097,18,97,Indiana,Marion County,174535,85575,0.490302805,46715,0.267654052,47185,43060,0.91257815,37895,0.803115397,32730,27065,0.826917201,7680,0.234647113,42305,13640,0.322420518,905,0.02139227,52320,1810,0.034594801,235,0.00449159,47185,16575,-30610,0.351276889,10555,-36630,22.36939705,79915,91745,11830,114.8032284,56245,-23670,70.38102984,122220,168320,46100,137.7188676,124595,2375,101.9432171,535.0,591.0,776.0,1039.0,1302.0,indiana,0.918,0.974
